timestamp,gym,gym_cap,pool,pool_cap,pool_temp
2017-04-22T01:29:02.528985+08:00,0,120,0,300,29
2017-04-22T01:30:02.993470+08:00,0,120,0,300,29
2017-04-22T01:31:02.242296+08:00,0,120,0,300,29
2017-04-22T01:32:02.562390+08:00,0,120,0,300,29
2017-04-22T01:33:02.852492+08:00,0,120,0,300,29
2017-04-22T01:34:02.241591+08:00,0,120,0,300,29
2017-04-22T01:35:02.634659+08:00,0,120,0,300,29
2017-04-22T01:36:02.061799+08:00,0,120,0,300,29
2017-04-22T01:37:02.513216+08:00,0,120,0,300,29
2017-04-22T01:38:02.042759+08:00,0,120,0,300,29
2017-04-22T01:39:02.491682+08:00,0,120,0,300,29
2017-04-22T01:40:02.923300+08:00,0,120,0,300,29
2017-04-22T01:41:02.302238+08:00,0,120,0,300,29
2017-04-22T01:42:02.687927+08:00,0,120,0,300,29
2017-04-22T01:43:02.066832+08:00,0,120,0,300,29
2017-04-22T01:44:02.411149+08:00,0,120,0,300,29
2017-04-22T01:45:02.803161+08:00,0,120,0,300,29
2017-04-22T01:46:02.112352+08:00,0,120,0,300,29
2017-04-22T01:47:02.359207+08:00,0,120,0,300,29
2017-04-22T01:48:02.666279+08:00,0,120,0,300,29
2017-04-22T01:49:01.981949+08:00,0,120,0,300,29
2017-04-22T01:50:02.344201+08:00,0,120,0,300,29
2017-04-22T01:51:02.742334+08:00,0,120,0,300,29
2017-04-22T01:52:02.016625+08:00,0,120,0,300,29
2017-04-22T01:53:02.306280+08:00,0,120,0,300,29
2017-04-22T01:54:02.573370+08:00,0,120,0,300,29
2017-04-22T01:55:02.915514+08:00,0,120,0,300,29
2017-04-22T01:56:02.122067+08:00,0,120,0,300,29
2017-04-22T01:57:02.419148+08:00,0,120,0,300,29
2017-04-22T01:58:02.759892+08:00,0,120,0,300,29
2017-04-22T01:59:02.113656+08:00,0,120,0,300,29
2017-04-22T02:00:02.422995+08:00,0,120,0,300,29
2017-04-22T02:01:02.031171+08:00,0,120,0,300,29
2017-04-22T02:02:02.329821+08:00,0,120,0,300,29
2017-04-22T02:03:02.589110+08:00,0,120,0,300,29
2017-04-22T02:04:02.911465+08:00,0,120,0,300,29
2017-04-22T02:05:02.252603+08:00,0,120,0,300,29
2017-04-22T02:06:02.713863+08:00,0,120,0,300,29
2017-04-22T02:07:02.027963+08:00,0,120,0,300,29
2017-04-22T02:08:02.355759+08:00,0,120,0,300,29
2017-04-22T02:09:02.695692+08:00,0,120,0,300,29
2017-04-22T02:10:02.075155+08:00,0,120,0,300,29
2017-04-22T02:11:02.354886+08:00,0,120,0,300,29
2017-04-22T02:12:02.608232+08:00,0,120,0,300,29
2017-04-22T02:13:01.859470+08:00,0,120,0,300,29
2017-04-22T02:14:02.213176+08:00,0,120,0,300,29
2017-04-22T02:15:02.573175+08:00,0,120,0,300,29
2017-04-22T02:16:02.861767+08:00,0,120,0,300,29
2017-04-22T02:17:02.312691+08:00,0,120,0,300,29
2017-04-22T02:18:02.593175+08:00,0,120,0,300,29
2017-04-22T02:19:01.895537+08:00,0,120,0,300,29
2017-04-22T02:20:02.121631+08:00,0,120,0,300,29
2017-04-22T02:21:02.350056+08:00,0,120,0,300,29
2017-04-22T02:22:02.682651+08:00,0,120,0,300,29
2017-04-22T02:23:01.921598+08:00,0,120,0,300,29
2017-04-22T02:24:02.304898+08:00,0,120,0,300,29
2017-04-22T02:25:02.626810+08:00,0,120,0,300,29
2017-04-22T02:26:01.979590+08:00,0,120,0,300,29
2017-04-22T02:27:02.292627+08:00,0,120,0,300,29
2017-04-22T02:28:01.868262+08:00,0,120,0,300,29
2017-04-22T02:29:02.310008+08:00,0,120,0,300,29
2017-04-22T02:30:02.578839+08:00,0,120,0,300,29
2017-04-22T02:31:01.871768+08:00,0,120,0,300,29
2017-04-22T02:32:02.187185+08:00,0,120,0,300,29
2017-04-22T02:33:02.512103+08:00,0,120,0,300,29
2017-04-22T02:34:02.990823+08:00,0,120,0,300,29
2017-04-22T02:35:02.299812+08:00,0,120,0,300,29
2017-04-22T02:36:02.631803+08:00,0,120,0,300,29
2017-04-22T02:37:01.882389+08:00,0,120,0,300,29
2017-04-22T02:38:02.137050+08:00,0,120,0,300,29
2017-04-22T02:39:02.436849+08:00,0,120,0,300,29
2017-04-22T02:40:02.789534+08:00,0,120,0,300,29
2017-04-22T02:41:02.117726+08:00,0,120,0,300,29
2017-04-22T02:42:02.385576+08:00,0,120,0,300,29
2017-04-22T02:43:02.590399+08:00,0,120,0,300,29
2017-04-22T02:44:01.930930+08:00,0,120,0,300,29
2017-04-22T02:45:02.139293+08:00,0,120,0,300,29
2017-04-22T02:46:02.408107+08:00,0,120,0,300,29
2017-04-22T02:47:02.726000+08:00,0,120,0,300,29
2017-04-22T02:48:02.135760+08:00,0,120,0,300,29
2017-04-22T02:49:02.443241+08:00,0,120,0,300,29
2017-04-22T02:50:02.754541+08:00,0,120,0,300,29
2017-04-22T02:51:02.006747+08:00,0,120,0,300,29
2017-04-22T02:52:02.322012+08:00,0,120,0,300,29
2017-04-22T02:53:02.647768+08:00,0,120,0,300,29
2017-04-22T02:54:01.940822+08:00,0,120,0,300,29
2017-04-22T02:55:02.277113+08:00,0,120,0,300,29
2017-04-22T02:56:02.561232+08:00,0,120,0,300,29
2017-04-22T02:57:01.914422+08:00,0,120,0,300,29
2017-04-22T02:58:02.157194+08:00,0,120,0,300,29
2017-04-22T02:59:02.382148+08:00,0,120,0,300,29
2017-04-22T03:00:02.593706+08:00,0,120,0,300,29
2017-04-22T03:01:01.844675+08:00,0,120,0,300,29
2017-04-22T03:02:02.056029+08:00,0,120,0,300,29
2017-04-22T03:03:02.236092+08:00,0,120,0,300,29
2017-04-22T03:04:02.482517+08:00,0,120,0,300,29
2017-04-22T03:05:02.805758+08:00,0,120,0,300,29
2017-04-22T03:06:02.091736+08:00,0,120,0,300,29
2017-04-22T03:07:02.396566+08:00,0,120,0,300,29
2017-04-22T03:08:02.642191+08:00,0,120,0,300,29
2017-04-22T03:09:01.860652+08:00,0,120,0,300,29
2017-04-22T03:10:02.099773+08:00,0,120,0,300,29
2017-04-22T03:11:02.314224+08:00,0,120,0,300,29
2017-04-22T03:12:02.513074+08:00,0,120,0,300,29
2017-04-22T03:13:02.720866+08:00,0,120,0,300,29
2017-04-22T03:14:02.017792+08:00,0,120,0,300,29
2017-04-22T03:15:02.183415+08:00,0,120,0,300,29
2017-04-22T03:16:02.505348+08:00,0,120,0,300,29
2017-04-22T03:17:02.746565+08:00,0,120,0,300,29
2017-04-22T03:18:01.949909+08:00,0,120,0,300,29
2017-04-22T03:19:02.182288+08:00,0,120,0,300,29
2017-04-22T03:20:02.532280+08:00,0,120,0,300,29
2017-04-22T03:21:02.781021+08:00,0,120,0,300,29
2017-04-22T03:22:02.027022+08:00,0,120,0,300,29
2017-04-22T03:23:02.266144+08:00,0,120,0,300,29
2017-04-22T03:24:02.485013+08:00,0,120,0,300,29
2017-04-22T03:25:02.760438+08:00,0,120,0,300,29
2017-04-22T03:26:02.049385+08:00,0,120,0,300,29
2017-04-22T03:27:02.371376+08:00,0,120,0,300,29
2017-04-22T03:28:02.813156+08:00,0,120,0,300,29
2017-04-22T03:29:02.349421+08:00,0,120,0,300,29
2017-04-22T03:30:02.587939+08:00,0,120,0,300,29
2017-04-22T03:31:01.999552+08:00,0,120,0,300,29
2017-04-22T03:32:02.270659+08:00,0,120,0,300,29
2017-04-22T03:33:02.535705+08:00,0,120,0,300,29
2017-04-22T03:34:02.798229+08:00,0,120,0,300,29
2017-04-22T03:35:02.057114+08:00,0,120,0,300,29
2017-04-22T03:36:02.288420+08:00,0,120,0,300,29
2017-04-22T03:37:02.492973+08:00,0,120,0,300,29
2017-04-22T03:38:02.735571+08:00,0,120,0,300,29
2017-04-22T03:39:02.078825+08:00,0,120,0,300,29
2017-04-22T03:40:02.358799+08:00,0,120,0,300,29
2017-04-22T03:41:02.629613+08:00,0,120,0,300,29
2017-04-22T03:42:01.885326+08:00,0,120,0,300,29
2017-04-22T03:43:02.169153+08:00,0,120,0,300,29
2017-04-22T03:44:02.410188+08:00,0,120,0,300,29
2017-04-22T03:45:02.645410+08:00,0,120,0,300,29
2017-04-22T03:46:01.876974+08:00,0,120,0,300,29
2017-04-22T03:47:02.151175+08:00,0,120,0,300,29
2017-04-22T03:48:02.370440+08:00,0,120,0,300,29
2017-04-22T03:49:02.660063+08:00,0,120,0,300,29
2017-04-22T03:50:01.995493+08:00,0,120,0,300,29
2017-04-22T03:51:02.221290+08:00,0,120,0,300,29
2017-04-22T03:52:02.497510+08:00,0,120,0,300,29
2017-04-22T03:53:02.792727+08:00,0,120,0,300,29
2017-04-22T03:54:02.085115+08:00,0,120,0,300,29
2017-04-22T03:55:02.359846+08:00,0,120,0,300,29
2017-04-22T03:56:02.726641+08:00,0,120,0,300,29
2017-04-22T03:57:01.952540+08:00,0,120,0,300,29
2017-04-22T03:58:02.283339+08:00,0,120,0,300,29
2017-04-22T03:59:02.506053+08:00,0,120,0,300,29
2017-04-22T04:00:02.768805+08:00,0,120,0,300,29
2017-04-22T04:01:02.036320+08:00,0,120,0,300,29
2017-04-22T04:02:02.361491+08:00,0,120,0,300,29
2017-04-22T04:03:02.622675+08:00,0,120,0,300,29
2017-04-22T04:04:01.925186+08:00,0,120,0,300,29
2017-04-22T04:05:02.220965+08:00,0,120,0,300,29
2017-04-22T04:06:02.432861+08:00,0,120,0,300,29
2017-04-22T04:07:02.682011+08:00,0,120,0,300,29
2017-04-22T04:08:02.005504+08:00,0,120,0,300,29
2017-04-22T04:09:02.228231+08:00,0,120,0,300,29
2017-04-22T04:10:02.505546+08:00,0,120,0,300,29
2017-04-22T04:11:02.711836+08:00,0,120,0,300,29
2017-04-22T04:12:01.946129+08:00,0,120,0,300,29
2017-04-22T04:13:02.181790+08:00,0,120,0,300,29
2017-04-22T04:14:02.490457+08:00,0,120,0,300,29
2017-04-22T04:15:02.692207+08:00,0,120,0,300,29
2017-04-22T04:16:01.916636+08:00,0,120,0,300,29
2017-04-22T04:17:02.172152+08:00,0,120,0,300,29
2017-04-22T04:18:02.323128+08:00,0,120,0,300,29
2017-04-22T04:19:02.608948+08:00,0,120,0,300,29
2017-04-22T04:20:01.862777+08:00,0,120,0,300,29
2017-04-22T04:21:02.136122+08:00,0,120,0,300,29
2017-04-22T04:22:02.359760+08:00,0,120,0,300,29
2017-04-22T04:23:02.628575+08:00,0,120,0,300,29
2017-04-22T04:24:01.863133+08:00,0,120,0,300,29
2017-04-22T04:25:02.111115+08:00,0,120,0,300,29
2017-04-22T04:26:02.370946+08:00,0,120,0,300,29
2017-04-22T04:27:02.558536+08:00,0,120,0,300,29
2017-04-22T04:28:02.822161+08:00,0,120,0,300,29
2017-04-22T04:29:02.154738+08:00,0,120,0,300,29
2017-04-22T04:30:02.649450+08:00,0,120,0,300,29
2017-04-22T04:31:01.903094+08:00,0,120,0,300,29
2017-04-22T04:32:02.191148+08:00,0,120,0,300,29
2017-04-22T04:33:02.430192+08:00,0,120,0,300,29
2017-04-22T04:34:02.704765+08:00,0,120,0,300,29
2017-04-22T04:35:01.985047+08:00,0,120,0,300,29
2017-04-22T04:36:02.269968+08:00,0,120,0,300,29
2017-04-22T04:37:02.529538+08:00,0,120,0,300,29
2017-04-22T04:38:02.781384+08:00,0,120,0,300,29
2017-04-22T04:39:02.079363+08:00,0,120,0,300,29
2017-04-22T04:40:02.365610+08:00,0,120,0,300,29
2017-04-22T04:41:02.603337+08:00,0,120,0,300,29
2017-04-22T04:42:01.836215+08:00,0,120,0,300,29
2017-04-22T04:43:02.090496+08:00,0,120,0,300,29
2017-04-22T04:44:02.332593+08:00,0,120,0,300,29
2017-04-22T04:45:02.579507+08:00,0,120,0,300,29
2017-04-22T04:46:02.822354+08:00,0,120,0,300,29
2017-04-22T04:47:02.002631+08:00,0,120,0,300,29
2017-04-22T04:48:02.282938+08:00,0,120,0,300,29
2017-04-22T04:49:02.543792+08:00,0,120,0,300,29
2017-04-22T04:50:02.889356+08:00,0,120,0,300,29
2017-04-22T04:51:02.139820+08:00,0,120,0,300,29
2017-04-22T04:52:02.359413+08:00,0,120,0,300,29
2017-04-22T04:53:02.646781+08:00,0,120,0,300,29
2017-04-22T04:54:01.891322+08:00,0,120,0,300,29
2017-04-22T04:55:02.121617+08:00,0,120,0,300,29
2017-04-22T04:56:02.340864+08:00,0,120,0,300,29
2017-04-22T04:57:02.534341+08:00,0,120,0,300,29
2017-04-22T04:58:01.841293+08:00,0,120,0,300,29
2017-04-22T04:59:02.047337+08:00,0,120,0,300,29
2017-04-22T05:00:02.392191+08:00,0,120,0,300,29
2017-04-22T05:01:02.727276+08:00,0,120,0,300,29
2017-04-22T05:02:01.966369+08:00,0,120,0,300,29
2017-04-22T05:03:02.253010+08:00,0,120,0,300,29
2017-04-22T05:04:02.474269+08:00,0,120,0,300,29
2017-04-22T05:05:02.759517+08:00,0,120,0,300,29
2017-04-22T05:06:02.019397+08:00,0,120,0,300,29
2017-04-22T05:07:02.302275+08:00,0,120,0,300,29
2017-04-22T05:08:02.573004+08:00,0,120,0,300,29
2017-04-22T05:09:02.800502+08:00,0,120,0,300,29
2017-04-22T05:10:02.087509+08:00,0,120,0,300,29
2017-04-22T05:11:02.331391+08:00,0,120,0,300,29
2017-04-22T05:12:02.568372+08:00,0,120,0,300,29
2017-04-22T05:13:01.835062+08:00,0,120,0,300,29
2017-04-22T05:14:02.025718+08:00,0,120,0,300,29
2017-04-22T05:15:02.336326+08:00,0,120,0,300,29
2017-04-22T05:16:02.641278+08:00,0,120,0,300,29
2017-04-22T05:17:01.926887+08:00,0,120,0,300,29
2017-04-22T05:18:02.212223+08:00,0,120,0,300,29
2017-04-22T05:19:02.439869+08:00,0,120,0,300,29
2017-04-22T05:20:02.618638+08:00,0,120,0,300,29
2017-04-22T05:21:02.762245+08:00,0,120,0,300,29
2017-04-22T05:22:02.040876+08:00,0,120,0,300,29
2017-04-22T05:23:02.284539+08:00,0,120,0,300,29
2017-04-22T05:24:02.551496+08:00,0,120,0,300,29
2017-04-22T05:25:02.835567+08:00,0,120,0,300,29
2017-04-22T05:26:02.116709+08:00,0,120,0,300,29
2017-04-22T05:27:02.374883+08:00,0,120,0,300,29
2017-04-22T05:28:02.574511+08:00,0,120,0,300,29
2017-04-22T05:29:02.782982+08:00,0,120,0,300,29
2017-04-22T05:30:02.071124+08:00,0,120,0,300,29
2017-04-22T05:31:02.660765+08:00,0,120,0,300,29
2017-04-22T05:32:01.999120+08:00,0,120,0,300,29
2017-04-22T05:33:02.218219+08:00,0,120,0,300,29
2017-04-22T05:34:02.467467+08:00,0,120,0,300,29
2017-04-22T05:35:02.161286+08:00,0,120,0,300,29
2017-04-22T05:36:02.407041+08:00,0,120,0,300,29
2017-04-22T05:37:02.622513+08:00,0,120,0,300,29
2017-04-22T05:38:01.882574+08:00,0,120,0,300,29
2017-04-22T05:39:02.199167+08:00,0,120,0,300,29
2017-04-22T05:40:02.442824+08:00,0,120,0,300,29
2017-04-22T05:41:02.664816+08:00,0,120,0,300,29
2017-04-22T05:42:01.926559+08:00,0,120,0,300,29
2017-04-22T05:43:02.125440+08:00,0,120,0,300,29
2017-04-22T05:44:02.361125+08:00,0,120,0,300,29
2017-04-22T05:45:02.557197+08:00,0,120,0,300,29
2017-04-22T05:46:02.783508+08:00,0,120,0,300,29
2017-04-22T05:47:02.048578+08:00,0,120,0,300,29
2017-04-22T05:48:02.187019+08:00,0,120,0,300,29
2017-04-22T05:49:02.496903+08:00,0,120,0,300,29
2017-04-22T05:50:02.864681+08:00,0,120,0,300,29
2017-04-22T05:51:02.090110+08:00,0,120,0,300,29
2017-04-22T05:52:02.312983+08:00,0,120,0,300,29
2017-04-22T05:53:02.542605+08:00,0,120,0,300,29
2017-04-22T05:54:02.766593+08:00,0,120,0,300,29
2017-04-22T05:55:02.064317+08:00,0,120,0,300,29
2017-04-22T05:56:02.327930+08:00,0,120,0,300,29
2017-04-22T05:57:02.654257+08:00,0,120,0,300,29
2017-04-22T05:58:01.958662+08:00,0,120,0,300,29
2017-04-22T05:59:02.229089+08:00,0,120,0,300,29
2017-04-22T06:00:02.488331+08:00,0,120,0,300,29
2017-04-22T06:01:02.718640+08:00,0,120,0,300,29
2017-04-22T06:02:01.984278+08:00,0,120,0,300,29
2017-04-22T06:03:02.221382+08:00,1,120,1,300,29
2017-04-22T06:04:02.482699+08:00,2,120,1,300,29
2017-04-22T06:05:02.786049+08:00,2,120,1,300,29
2017-04-22T06:06:02.037917+08:00,3,120,4,300,29
2017-04-22T06:07:02.193183+08:00,3,120,5,300,29
2017-04-22T06:08:02.446552+08:00,4,120,8,300,29
2017-04-22T06:09:02.723920+08:00,4,120,10,300,29
2017-04-22T06:10:01.954908+08:00,6,120,13,300,29
2017-04-22T06:11:02.191432+08:00,6,120,13,300,29
2017-04-22T06:12:02.446511+08:00,6,120,15,300,29
2017-04-22T06:13:02.648081+08:00,6,120,15,300,29
2017-04-22T06:14:01.938739+08:00,6,120,15,300,29
2017-04-22T06:15:02.179104+08:00,6,120,17,300,29
2017-04-22T06:16:02.393025+08:00,6,120,17,300,29
2017-04-22T06:17:02.704516+08:00,6,120,34,300,29
2017-04-22T06:18:01.968449+08:00,6,120,35,300,29
2017-04-22T06:19:02.238629+08:00,6,120,37,300,29
2017-04-22T06:20:02.639801+08:00,6,120,40,300,29
2017-04-22T06:21:01.882770+08:00,6,120,40,300,29
2017-04-22T06:22:02.189377+08:00,6,120,42,300,29
2017-04-22T06:23:02.567333+08:00,6,120,42,300,29
2017-04-22T06:24:02.885555+08:00,6,120,42,300,29
2017-04-22T06:25:02.212676+08:00,6,120,42,300,29
2017-04-22T06:26:02.454367+08:00,6,120,42,300,29
2017-04-22T06:27:02.710502+08:00,7,120,43,300,29
2017-04-22T06:28:02.056546+08:00,7,120,44,300,29
2017-04-22T06:29:02.402866+08:00,8,120,45,300,29
2017-04-22T06:30:02.609164+08:00,10,120,45,300,29
2017-04-22T06:31:01.959319+08:00,10,120,45,300,29
2017-04-22T06:32:02.466932+08:00,10,120,46,300,29
2017-04-22T06:33:02.686972+08:00,10,120,46,300,29
2017-04-22T06:34:01.995753+08:00,10,120,46,300,29
2017-04-22T06:35:02.335335+08:00,10,120,46,300,29
2017-04-22T06:36:02.671711+08:00,10,120,47,300,29
2017-04-22T06:37:01.894382+08:00,10,120,48,300,29
2017-04-22T06:38:02.194824+08:00,10,120,48,300,29
2017-04-22T06:39:02.628833+08:00,10,120,49,300,29
2017-04-22T06:40:02.857901+08:00,10,120,49,300,29
2017-04-22T06:41:02.113727+08:00,10,120,48,300,29
2017-04-22T06:42:02.311680+08:00,10,120,49,300,29
2017-04-22T06:43:02.566656+08:00,10,120,49,300,29
2017-04-22T06:44:02.779378+08:00,10,120,49,300,29
2017-04-22T06:45:02.119046+08:00,10,120,48,300,29
2017-04-22T06:46:02.357293+08:00,11,120,51,300,29
2017-04-22T06:47:02.732758+08:00,11,120,51,300,29
2017-04-22T06:48:02.019374+08:00,11,120,53,300,29
2017-04-22T06:49:02.217188+08:00,12,120,53,300,29
2017-04-22T06:50:02.544364+08:00,12,120,53,300,29
2017-04-22T06:51:02.760411+08:00,12,120,53,300,29
2017-04-22T06:52:02.111556+08:00,12,120,54,300,29
2017-04-22T06:53:02.512266+08:00,12,120,54,300,29
2017-04-22T06:54:02.766063+08:00,12,120,54,300,29
2017-04-22T06:55:02.073061+08:00,14,120,54,300,29
2017-04-22T06:56:02.399457+08:00,15,120,52,300,29
2017-04-22T06:57:02.627568+08:00,16,120,53,300,29
2017-04-22T06:58:01.951799+08:00,16,120,53,300,29
2017-04-22T06:59:02.118743+08:00,16,120,52,300,29
2017-04-22T07:00:02.429655+08:00,16,120,54,300,29
2017-04-22T07:01:02.718696+08:00,16,120,54,300,29
2017-04-22T07:02:01.961563+08:00,15,120,53,300,29
2017-04-22T07:03:02.216340+08:00,15,120,54,300,29
2017-04-22T07:04:02.482841+08:00,15,120,54,300,29
2017-04-22T07:05:02.797614+08:00,15,120,54,300,29
2017-04-22T07:06:02.063662+08:00,16,120,51,300,29
2017-04-22T07:07:02.270611+08:00,16,120,51,300,29
2017-04-22T07:08:02.476761+08:00,16,120,51,300,29
2017-04-22T07:09:02.726242+08:00,16,120,51,300,29
2017-04-22T07:10:01.944484+08:00,16,120,51,300,29
2017-04-22T07:11:02.170639+08:00,16,120,49,300,29
2017-04-22T07:12:02.406296+08:00,16,120,48,300,29
2017-04-22T07:13:02.733182+08:00,15,120,48,300,29
2017-04-22T07:14:02.006036+08:00,15,120,48,300,29
2017-04-22T07:15:02.299271+08:00,15,120,49,300,29
2017-04-22T07:16:02.579727+08:00,15,120,50,300,29
2017-04-22T07:17:01.943343+08:00,15,120,49,300,29
2017-04-22T07:18:02.241441+08:00,15,120,49,300,29
2017-04-22T07:19:02.561282+08:00,16,120,48,300,29
2017-04-22T07:20:01.979410+08:00,18,120,48,300,29
2017-04-22T07:21:02.242105+08:00,18,120,48,300,29
2017-04-22T07:22:02.533397+08:00,18,120,48,300,29
2017-04-22T07:23:02.827580+08:00,18,120,48,300,29
2017-04-22T07:24:02.218913+08:00,17,120,46,300,29
2017-04-22T07:25:02.506390+08:00,17,120,43,300,29
2017-04-22T07:26:02.799836+08:00,17,120,42,300,29
2017-04-22T07:27:01.990345+08:00,18,120,39,300,29
2017-04-22T07:28:02.315256+08:00,18,120,39,300,29
2017-04-22T07:29:02.611168+08:00,18,120,39,300,29
2017-04-22T07:30:02.905366+08:00,18,120,39,300,29
2017-04-22T07:31:02.259883+08:00,18,120,39,300,29
2017-04-22T07:32:02.481223+08:00,18,120,36,300,29
2017-04-22T07:33:02.162735+08:00,18,120,35,300,29
2017-04-22T07:34:02.438585+08:00,20,120,35,300,29
2017-04-22T07:35:02.757068+08:00,20,120,36,300,29
2017-04-22T07:36:02.206605+08:00,20,120,36,300,29
2017-04-22T07:37:02.523220+08:00,20,120,36,300,29
2017-04-22T07:38:02.793763+08:00,20,120,36,300,29
2017-04-22T07:39:02.170058+08:00,19,120,36,300,29
2017-04-22T07:40:02.428155+08:00,19,120,35,300,29
2017-04-22T07:41:02.612888+08:00,20,120,34,300,29
2017-04-22T07:42:02.811652+08:00,20,120,33,300,29
2017-04-22T07:43:02.028410+08:00,19,120,33,300,29
2017-04-22T07:44:02.300516+08:00,17,120,32,300,29
2017-04-22T07:45:02.533541+08:00,17,120,32,300,29
2017-04-22T07:46:02.789112+08:00,17,120,31,300,29
2017-04-22T07:47:02.003778+08:00,17,120,31,300,29
2017-04-22T07:48:02.256557+08:00,17,120,31,300,29
2017-04-22T07:49:02.535457+08:00,17,120,30,300,29
2017-04-22T07:50:02.813536+08:00,18,120,28,300,29
2017-04-22T07:51:02.004371+08:00,15,120,27,300,29
2017-04-22T07:52:02.274994+08:00,15,120,27,300,29
2017-04-22T07:53:02.481397+08:00,15,120,27,300,29
2017-04-22T07:54:02.734157+08:00,15,120,26,300,29
2017-04-22T07:55:01.893380+08:00,16,120,26,300,29
2017-04-22T07:56:02.143261+08:00,16,120,26,300,29
2017-04-22T07:57:02.470237+08:00,16,120,27,300,29
2017-04-22T07:58:02.682047+08:00,17,120,27,300,29
2017-04-22T07:59:01.923008+08:00,17,120,23,300,29
2017-04-22T08:00:02.167811+08:00,17,120,23,300,29
2017-04-22T08:01:02.365712+08:00,21,120,40,300,29
2017-04-22T08:02:02.568070+08:00,22,120,54,300,29
2017-04-22T08:03:02.751740+08:00,22,120,71,300,29
2017-04-22T08:04:02.000146+08:00,22,120,88,300,29
2017-04-22T08:05:02.330599+08:00,22,120,98,300,29
2017-04-22T08:06:02.571381+08:00,22,120,109,300,29
2017-04-22T08:07:01.890809+08:00,22,120,111,300,29
2017-04-22T08:08:02.149830+08:00,23,120,113,300,29
2017-04-22T08:09:02.470210+08:00,23,120,119,300,29
2017-04-22T08:10:02.755604+08:00,24,120,122,300,29
2017-04-22T08:11:01.954461+08:00,25,120,124,300,29
2017-04-22T08:12:02.240085+08:00,30,120,126,300,29
2017-04-22T08:13:02.479766+08:00,31,120,127,300,29
2017-04-22T08:14:02.849608+08:00,34,120,130,300,29
2017-04-22T08:15:02.114590+08:00,34,120,130,300,29
2017-04-22T08:16:02.428131+08:00,34,120,131,300,29
2017-04-22T08:17:02.745667+08:00,34,120,133,300,29
2017-04-22T08:18:02.017724+08:00,35,120,134,300,29
2017-04-22T08:19:02.261863+08:00,35,120,136,300,29
2017-04-22T08:20:02.659872+08:00,36,120,139,300,29
2017-04-22T08:21:01.897326+08:00,35,120,138,300,29
2017-04-22T08:22:02.236012+08:00,35,120,139,300,29
2017-04-22T08:23:02.538165+08:00,35,120,140,300,29
2017-04-22T08:24:01.856633+08:00,37,120,142,300,29
2017-04-22T08:25:02.240142+08:00,38,120,143,300,29
2017-04-22T08:26:02.469501+08:00,39,120,143,300,29
2017-04-22T08:27:02.689125+08:00,39,120,144,300,29
2017-04-22T08:28:01.953617+08:00,39,120,145,300,29
2017-04-22T08:29:02.334514+08:00,41,120,146,300,29
2017-04-22T08:30:02.712955+08:00,42,120,145,300,29
2017-04-22T08:31:01.993958+08:00,42,120,147,300,29
2017-04-22T08:32:02.305287+08:00,41,120,148,300,29
2017-04-22T08:33:02.581198+08:00,44,120,149,300,29
2017-04-22T08:34:02.164724+08:00,46,120,150,300,29
2017-04-22T08:35:02.460622+08:00,46,120,153,300,29
2017-04-22T08:36:02.751914+08:00,45,120,155,300,29
2017-04-22T08:37:02.085178+08:00,46,120,157,300,29
2017-04-22T08:38:02.344722+08:00,47,120,156,300,29
2017-04-22T08:39:02.688254+08:00,48,120,157,300,29
2017-04-22T08:40:01.926971+08:00,47,120,157,300,29
2017-04-22T08:41:02.297863+08:00,49,120,157,300,29
2017-04-22T08:42:02.458899+08:00,49,120,160,300,29
2017-04-22T08:43:02.659094+08:00,50,120,159,300,29
2017-04-22T08:44:01.941725+08:00,51,120,162,300,29
2017-04-22T08:45:02.207263+08:00,51,120,164,300,29
2017-04-22T08:46:02.487690+08:00,48,120,165,300,29
2017-04-22T08:47:02.678262+08:00,50,120,165,300,29
2017-04-22T08:48:01.925421+08:00,50,120,164,300,29
2017-04-22T08:49:02.184465+08:00,50,120,164,300,29
2017-04-22T08:50:02.405731+08:00,51,120,164,300,29
2017-04-22T08:51:02.612609+08:00,51,120,162,300,29
2017-04-22T08:52:01.919362+08:00,52,120,161,300,29
2017-04-22T08:53:02.106784+08:00,50,120,163,300,29
2017-04-22T08:54:02.371143+08:00,51,120,161,300,29
2017-04-22T08:55:02.643045+08:00,49,120,160,300,29
2017-04-22T08:56:01.947863+08:00,50,120,159,300,29
2017-04-22T08:57:02.163456+08:00,52,120,158,300,29
2017-04-22T08:58:02.469644+08:00,51,120,155,300,29
2017-04-22T08:59:02.644030+08:00,50,120,154,300,29
2017-04-22T09:00:01.935417+08:00,50,120,154,300,29
2017-04-22T09:01:02.155772+08:00,50,120,152,300,29
2017-04-22T09:02:02.475991+08:00,49,120,149,300,29
2017-04-22T09:03:02.674735+08:00,47,120,155,300,29
2017-04-22T09:04:01.904571+08:00,46,120,157,300,29
2017-04-22T09:05:02.244331+08:00,46,120,157,300,29
2017-04-22T09:06:02.484394+08:00,45,120,158,300,29
2017-04-22T09:07:02.769965+08:00,45,120,155,300,29
2017-04-22T09:08:02.018980+08:00,43,120,155,300,29
2017-04-22T09:09:02.418013+08:00,42,120,153,300,29
2017-04-22T09:10:02.714426+08:00,42,120,150,300,29
2017-04-22T09:11:01.973300+08:00,41,120,149,300,29
2017-04-22T09:12:02.256128+08:00,41,120,149,300,29
2017-04-22T09:13:02.523435+08:00,39,120,148,300,29
